epoch,train_loss,val_loss
698,122.852,34.61
700,122.38,34.556
702,121.914,34.503
704,121.455,34.451
706,121.003,34.4
708,120.557,34.3499
710,120.116,34.3008
712,119.683,34.2526
714,119.255,34.2052
716,118.833,34.1587
718,118.417,34.1131
720,118.007,34.0683
722,117.602,34.0242
724,117.203,33.981
726,116.809,33.9385
728,116.421,33.8968
730,116.038,33.8558
732,115.661,33.8155
734,115.288,33.7759
736,114.921,33.737
738,114.558,33.6987
740,114.2,33.6611
742,113.848,33.6241
744,113.499,33.5877
746,113.156,33.5518
748,112.817,33.5166
750,112.483,33.4819
752,112.153,33.4477
754,111.827,33.414
756,111.506,33.3809
758,111.188,33.3483
760,110.875,33.3161
762,110.566,33.2844
764,110.261,33.2531
766,109.96,33.2223
768,109.663,33.1919
770,109.369,33.1619
772,109.079,33.1323
774,108.793,33.1031
776,108.511,33.0742
778,108.232,33.0457
780,107.956,33.0176
782,107.684,32.9897
784,107.415,32.9622
786,107.149,32.935
788,106.887,32.9081
790,106.628,32.8815
792,106.372,32.8552
794,106.119,32.8291
796,105.869,32.8032
798,105.622,32.7776
800,105.378,32.7522
802,105.136,32.7271
804,104.898,32.7021
806,104.662,32.6774
808,104.429,32.6528
810,104.198,32.6284
812,103.97,32.6042
814,103.745,32.5801
816,103.522,32.5562
818,103.302,32.5325
820,103.084,32.5088
822,102.868,32.4853
824,102.654,32.4619
826,102.443,32.4386
828,102.234,32.4154
830,102.028,32.3923
832,101.823,32.3693
834,101.62,32.3463
836,101.42,32.3234
838,101.221,32.3006
840,101.025,32.2778
842,100.83,32.255
844,100.638,32.2323
846,100.447,32.2096
848,100.258,32.187
850,100.07,32.1643
852,99.8849,32.1417
854,99.701,32.119
856,99.5189,32.0964
858,99.3384,32.0737
860,99.1594,32.051
862,98.9821,32.0283
864,98.8062,32.0056
866,98.6319,31.9828
868,98.459,31.9599
870,98.2876,31.9371
872,98.1175,31.9141
874,97.9489,31.8911
876,97.7815,31.8681
878,97.6155,31.8449
880,97.4508,31.8217
882,97.2873,31.7984
884,97.125,31.775
886,96.9639,31.7515
888,96.804,31.7279
890,96.6453,31.7042
892,96.4876,31.6804
894,96.331,31.6565
896,96.1755,31.6325
898,96.021,31.6083
900,95.8675,31.584
902,95.715,31.5596
904,95.5635,31.5351
906,95.4128,31.5104
908,95.2631,31.4855
910,95.1143,31.4605
912,94.9663,31.4354
914,94.8192,31.4101
916,94.6729,31.3846
918,94.5273,31.3589
920,94.3826,31.3331
922,94.2385,31.3072
924,94.0953,31.281
926,93.9527,31.2547
928,93.8108,31.2281
930,93.6696,31.2014
932,93.529,31.1745
934,93.389,31.1474
936,93.2497,31.1201
938,93.1109,31.0926
940,92.9727,31.0649
942,92.835,31.0369
944,92.6979,31.0088
946,92.5613,30.9804
948,92.4252,30.9519
950,92.2895,30.9231
952,92.1543,30.894
954,92.0196,30.8648
956,91.8853,30.8353
958,91.7514,30.8056
960,91.6178,30.7757
962,91.4847,30.7455
964,91.3519,30.715
966,91.2195,30.6844
968,91.0874,30.6534
970,90.9556,30.6223
972,90.8241,30.5909
974,90.6929,30.5592
976,90.5619,30.5272
978,90.4313,30.495
980,90.3008,30.4626
982,90.1706,30.4298
984,90.0406,30.3969
986,89.9108,30.3636
988,89.7812,30.3301
990,89.6518,30.2963
992,89.5225,30.2622
994,89.3934,30.2278
996,89.2644,30.1932
998,89.1355,30.1583
1000,89.0068,30.1231
1002,88.8782,30.0876
1004,88.7496,30.0518
1006,88.6211,30.0157
1008,88.4927,29.9794
1010,88.3644,29.9427
1012,88.2361,29.9058
1014,88.1078,29.8685
1016,87.9796,29.831
1018,87.8513,29.7932
1020,87.7231,29.755
1022,87.5949,29.7166
1024,87.4666,29.6778
1026,87.3383,29.6387
1028,87.21,29.5994
1030,87.0817,29.5597
1032,86.9533,29.5197
1034,86.8248,29.4794
1036,86.6962,29.4388
1038,86.5676,29.3978
1040,86.4389,29.3566
1042,86.3101,29.315
1044,86.1811,29.2731
1046,86.0521,29.2309
1048,85.9229,29.1883
1050,85.7936,29.1455
1052,85.6641,29.1023
1054,85.5345,29.0588
1056,85.4048,29.0149
1058,85.2749,28.9707
1060,85.1448,28.9262
1062,85.0145,28.8814
1064,84.8841,28.8362
1066,84.7535,28.7907
1068,84.6226,28.7449
1070,84.4916,28.6987
1072,84.3603,28.6522
1074,84.2288,28.6054
1076,84.0972,28.5582
1078,83.9652,28.5107
1080,83.8331,28.4628
1082,83.7006,28.4146
1084,83.568,28.3661
1086,83.4351,28.3172
1088,83.3019,28.268
1090,83.1684,28.2184
1092,83.0347,28.1685
1094,82.9007,28.1182
1096,82.7665,28.0676
1098,82.6319,28.0167
1100,82.497,27.9654
1102,82.3619,27.9137
1104,82.2264,27.8617
1106,82.0907,27.8094
1108,81.9546,27.7567
1110,81.8182,27.7036
1112,81.6815,27.6502
1114,81.5445,27.5965
1116,81.4071,27.5424
1118,81.2694,27.4879
1120,81.1314,27.4331
1122,80.993,27.378
1124,80.8543,27.3225
1126,80.7152,27.2666
1128,80.5758,27.2105
1130,80.436,27.1539
1132,80.2959,27.097
1134,80.1554,27.0397
1136,80.0146,26.9821
1138,79.8733,26.9241
1140,79.7317,26.8658
1142,79.5898,26.8072
1144,79.4474,26.7481
1146,79.3047,26.6888
1148,79.1616,26.6291
1150,79.0182,26.569
1152,78.8743,26.5086
1154,78.73,26.4478
1156,78.5854,26.3867
1158,78.4404,26.3252
1160,78.295,26.2634
1162,78.1492,26.2012
1164,78.0029,26.1387
1166,77.8563,26.0758
1168,77.7093,26.0126
1170,77.5619,25.949
1172,77.4141,25.8851
1174,77.2659,25.8209
1176,77.1173,25.7563
1178,76.9683,25.6913
1180,76.8189,25.626
1182,76.6691,25.5604
1184,76.5189,25.4945
1186,76.3683,25.4282
1188,76.2172,25.3615
1190,76.0658,25.2945
1192,75.914,25.2272
1194,75.7617,25.1596
1196,75.6091,25.0916
1198,75.456,25.0233
1200,75.3026,24.9546
1202,75.1487,24.8857
1204,74.9945,24.8163
1206,74.8398,24.7467
1208,74.6848,24.6768
1210,74.5293,24.6065
1212,74.3735,24.5359
1214,74.2172,24.465
1216,74.0605,24.3937
1218,73.9035,24.3222
1220,73.7461,24.2503
1222,73.5883,24.1781
1224,73.43,24.1056
1226,73.2715,24.0328
1228,73.1125,23.9598
1230,72.9531,23.8864
1232,72.7934,23.8126
1234,72.6333,23.7386
1236,72.4728,23.6643
1238,72.3119,23.5897
1240,72.1507,23.5149
1242,71.9891,23.4397
1244,71.8272,23.3642
1246,71.6649,23.2885
1248,71.5022,23.2125
1250,71.3392,23.1362
1252,71.1758,23.0596
1254,71.0121,22.9827
1256,70.8481,22.9056
1258,70.6837,22.8283
1260,70.519,22.7506
1262,70.354,22.6727
1264,70.1886,22.5946
1266,70.0229,22.5162
1268,69.8569,22.4375
1270,69.6906,22.3586
1272,69.524,22.2795
1274,69.3571,22.2001
1276,69.1899,22.1205
1278,69.0224,22.0406
1280,68.8546,21.9606
1282,68.6866,21.8803
1284,68.5183,21.7997
1286,68.3497,21.719
1288,68.1808,21.6381
1290,68.0117,21.5569
1292,67.8424,21.4756
1294,67.6728,21.3941
1296,67.503,21.3123
1298,67.3329,21.2304
1300,67.1626,21.1483
1302,66.9921,21.066
1304,66.8214,20.9836
1306,66.6505,20.9009
1308,66.4794,20.8181
1310,66.3081,20.7352
1312,66.1366,20.6521
1314,65.9649,20.5688
1316,65.7931,20.4854
1318,65.6211,20.4018
1320,65.4489,20.3182
1322,65.2766,20.2343
1324,65.1042,20.1504
1326,64.9316,20.0663
1328,64.7589,19.9822
1330,64.5861,19.8979
1332,64.4132,19.8135
1334,64.2402,19.729
1336,64.0671,19.6444
1338,63.8939,19.5597
1340,63.7207,19.475
1342,63.5473,19.3902
1344,63.3739,19.3053
1346,63.2005,19.2203
1348,63.027,19.1353
1350,62.8535,19.0502
1352,62.6799,18.9651
1354,62.5064,18.8799
1356,62.3328,18.7947
1358,62.1592,18.7095
1360,61.9856,18.6243
1362,61.8121,18.539
1364,61.6386,18.4537
1366,61.4651,18.3684
1368,61.2916,18.2831
1370,61.1182,18.1978
1372,60.9449,18.1126
1374,60.7716,18.0273
1376,60.5984,17.9421
1378,60.4253,17.8569
1380,60.2523,17.7717
1382,60.0794,17.6866
1384,59.9066,17.6016
1386,59.7339,17.5166
1388,59.5614,17.4316
1390,59.389,17.3467
1392,59.2167,17.2619
1394,59.0446,17.1772
1396,58.8727,17.0925
1398,58.7009,17.008
1400,58.5293,16.9235
1402,58.3579,16.8392
1404,58.1867,16.7549
1406,58.0158,16.6708
1408,57.845,16.5868
1410,57.6745,16.5029
1412,57.5041,16.4192
1414,57.3341,16.3356
1416,57.1643,16.2521
1418,56.9947,16.1688
1420,56.8254,16.0857
1422,56.6564,16.0027
1424,56.4877,15.9199
1426,56.3193,15.8373
1428,56.1511,15.7548
1430,55.9833,15.6725
1432,55.8158,15.5905
1434,55.6486,15.5086
1436,55.4817,15.4269
1438,55.3152,15.3454
1440,55.149,15.2642
1442,54.9832,15.1831
1444,54.8177,15.1023
1446,54.6526,15.0217
1448,54.4879,14.9414
1450,54.3236,14.8613
1452,54.1596,14.7814
1454,53.9961,14.7018
1456,53.8329,14.6225
1458,53.6702,14.5434
1460,53.5079,14.4645
1462,53.346,14.386
1464,53.1845,14.3077
1466,53.0235,14.2297
1468,52.8629,14.152
1470,52.7028,14.0745
1472,52.5432,13.9974
1474,52.3839,13.9205
1476,52.2252,13.844
1478,52.0669,13.7677
1480,51.9092,13.6918
1482,51.7519,13.6162
1484,51.5951,13.5409
1486,51.4388,13.4659
1488,51.283,13.3913
1490,51.1277,13.3169
1492,50.9729,13.2429
1494,50.8186,13.1693
1496,50.6649,13.096
1498,50.5117,13.023
1500,50.359,12.9504
1502,50.2068,12.8781
1504,50.0552,12.8061
1506,49.9042,12.7346
1508,49.7537,12.6633
1510,49.6038,12.5925
1512,49.4544,12.522
1514,49.3056,12.4519
1516,49.1573,12.3821
1518,49.0096,12.3127
1520,48.8625,12.2437
1522,48.716,12.1751
1524,48.57,12.1068
1526,48.4247,12.0389
1528,48.2799,11.9714
1530,48.1357,11.9043
1532,47.9922,11.8376
1534,47.8492,11.7712
1536,47.7068,11.7053
1538,47.5651,11.6397
1540,47.4239,11.5746
1542,47.2834,11.5098
1544,47.1434,11.4454
1546,47.0041,11.3815
1548,46.8654,11.3179
1550,46.7273,11.2547
1552,46.5899,11.192
1554,46.453,11.1296
1556,46.3168,11.0676
1558,46.1813,11.0061
1560,46.0463,10.9449
1562,45.912,10.8842
1564,45.7783,10.8238
1566,45.6453,10.7639
1568,45.5129,10.7044
1570,45.3811,10.6452
1572,45.25,10.5865
1574,45.1195,10.5282
1576,44.9897,10.4703
1578,44.8605,10.4129
1580,44.7319,10.3558
1582,44.604,10.2991
1584,44.4768,10.2429
1586,44.3501,10.187
1588,44.2242,10.1316
1590,44.0989,10.0766
1592,43.9742,10.022
1594,43.8502,9.96778
1596,43.7268,9.91399
1598,43.6041,9.8606
1600,43.482,9.80763
1602,43.3606,9.75506
1604,43.2398,9.7029
1606,43.1197,9.65114
1608,43.0003,9.59979
1610,42.8815,9.54885
1612,42.7633,9.49832
1614,42.6458,9.44818
1616,42.5289,9.39845
1618,42.4127,9.34912
1620,42.2971,9.30019
1622,42.1822,9.25166
1624,42.068,9.20354
1626,41.9543,9.1558
1628,41.8414,9.10848
1630,41.7291,9.06154
1632,41.6174,9.015
1634,41.5063,8.96884
1636,41.3959,8.92309
1638,41.2862,8.87772
1640,41.1771,8.83275
1642,41.0686,8.78817
1644,40.9608,8.74397
1646,40.8536,8.70016
1648,40.747,8.65673
1650,40.6411,8.61368
1652,40.5358,8.57102
1654,40.4311,8.52873
1656,40.3271,8.48682
1658,40.2237,8.44529
1660,40.1209,8.40414
1662,40.0188,8.36336
1664,39.9173,8.32295
1666,39.8164,8.28291
1668,39.7161,8.24323
1670,39.6164,8.20393
1672,39.5174,8.16499
1674,39.4189,8.12641
1676,39.3211,8.0882
1678,39.2239,8.05034
1680,39.1273,8.01284
1682,39.0313,7.9757
1684,38.936,7.93891
1686,38.8412,7.90248
1688,38.747,7.86639
1690,38.6534,7.83065
1692,38.5604,7.79527
1694,38.4681,7.76022
1696,38.3763,7.72552
1698,38.2851,7.69116
1700,38.1944,7.65713
1702,38.1044,7.62345
1704,38.0149,7.5901
1706,37.9261,7.55708
1708,37.8378,7.52439
1710,37.75,7.49204
1712,37.6629,7.46001
1714,37.5763,7.4283
1716,37.4903,7.39692
1718,37.4048,7.36586
1720,37.3199,7.33511
1722,37.2356,7.30468
1724,37.1518,7.27457
1726,37.0686,7.24478
1728,36.986,7.21528
1730,36.9038,7.18611
1732,36.8223,7.15723
1734,36.7412,7.12866
1736,36.6607,7.1004
1738,36.5808,7.07243
1740,36.5013,7.04476
1742,36.4224,7.01739
1744,36.3441,6.99031
1746,36.2662,6.96353
1748,36.1889,6.93703
1750,36.1121,6.91082
1752,36.0358,6.88489
1754,35.96,6.85925
1756,35.8848,6.83389
1758,35.81,6.80881
1760,35.7357,6.78401
1762,35.662,6.75948
1764,35.5887,6.73523
1766,35.5159,6.71124
1768,35.4437,6.68753
1770,35.3719,6.66408
1772,35.3006,6.6409
1774,35.2298,6.61798
1776,35.1594,6.59532
1778,35.0895,6.57292
1780,35.0201,6.55077
1782,34.9512,6.52888
1784,34.8828,6.50724
1786,34.8147,6.48585
1788,34.7472,6.46471
1790,34.6801,6.44382
1792,34.6135,6.42317
1794,34.5473,6.40276
1796,34.4816,6.3826
1798,34.4163,6.36267
1800,34.3514,6.34298
1802,34.287,6.32351
1804,34.223,6.30429
1806,34.1594,6.28529
1808,34.0963,6.26652
1810,34.0336,6.24798
1812,33.9713,6.22966
1814,33.9095,6.21157
1816,33.848,6.19369
1818,33.7869,6.17603
1820,33.7263,6.15859
1822,33.6661,6.14136
1824,33.6063,6.12434
1826,33.5468,6.10753
1828,33.4878,6.09094
1830,33.4291,6.07455
1832,33.3709,6.05836
1834,33.313,6.04238
1836,33.2555,6.02659
1838,33.1984,6.01102
1840,33.1417,5.99563
1842,33.0853,5.98043
1844,33.0293,5.96544
1846,32.9736,5.95063
1848,32.9184,5.93601
1850,32.8635,5.92159
1852,32.8089,5.90734
1854,32.7547,5.89329
1856,32.7008,5.87941
1858,32.6473,5.86571
1860,32.5942,5.8522
1862,32.5413,5.83886
1864,32.4888,5.82569
1866,32.4367,5.8127
1868,32.3849,5.79988
1870,32.3334,5.78723
1872,32.2822,5.77475
1874,32.2313,5.76244
1876,32.1808,5.75029
1878,32.1306,5.7383
1880,32.0807,5.72648
1882,32.0311,5.71482
1884,31.9818,5.70331
1886,31.9328,5.69196
1888,31.8841,5.68076
1890,31.8358,5.66972
1892,31.7877,5.65883
1894,31.7399,5.64809
1896,31.6923,5.6375
1898,31.6451,5.62706
1900,31.5982,5.61675
1902,31.5515,5.60659
1904,31.5051,5.59658
1906,31.459,5.58671
1908,31.4132,5.57697
1910,31.3676,5.56737
1912,31.3223,5.55791
1914,31.2773,5.54858
1916,31.2325,5.53939
1918,31.188,5.53032
1920,31.1437,5.52139
1922,31.0997,5.51258
1924,31.0559,5.5039
1926,31.0124,5.49535
1928,30.9691,5.48692
1930,30.926,5.47861
1932,30.8833,5.47043
1934,30.8407,5.46236
1936,30.7983,5.45441
1938,30.7562,5.44658
1940,30.7144,5.43887
1942,30.6727,5.43126
1944,30.6313,5.42378
1946,30.5901,5.4164
1948,30.5491,5.40914
1950,30.5083,5.40198
1952,30.4677,5.39493
1954,30.4274,5.38799
1956,30.3873,5.38115
1958,30.3473,5.37441
1960,30.3076,5.36778
1962,30.268,5.36124
1964,30.2287,5.35481
1966,30.1896,5.34848
1968,30.1506,5.34224
1970,30.1119,5.3361
1972,30.0733,5.33005
1974,30.0349,5.3241
1976,29.9967,5.31824
1978,29.9587,5.31248
1980,29.9208,5.3068
1982,29.8832,5.30121
1984,29.8457,5.29571
1986,29.8084,5.2903
1988,29.7712,5.28497
1990,29.7342,5.27972
1992,29.6974,5.27457
1994,29.6608,5.26949
1996,29.6243,5.26449
1998,29.588,5.25957
2000,29.5518,5.25473
2002,29.5158,5.24997
2004,29.4799,5.24529
2006,29.4442,5.24069
2008,29.4086,5.23616
2010,29.3732,5.2317
2012,29.338,5.22731
2014,29.3029,5.223
2016,29.2679,5.21876
2018,29.233,5.21458
2020,29.1983,5.21048
2022,29.1638,5.20644
2024,29.1293,5.20248
2026,29.095,5.19857
2028,29.0609,5.19474
2030,29.0268,5.19096
2032,28.9929,5.18725
2034,28.9591,5.1836
2036,28.9254,5.18002
2038,28.8919,5.17649
2040,28.8585,5.17303
2042,28.8252,5.16962
2044,28.792,5.16628
2046,28.7589,5.16298
2048,28.7259,5.15975
2050,28.6931,5.15657
2052,28.6603,5.15345
2054,28.6277,5.15038
2056,28.5952,5.14736
2058,28.5627,5.14439
2060,28.5304,5.14148
2062,28.4982,5.13862
2064,28.4661,5.13581
2066,28.434,5.13305
2068,28.4021,5.13033
2070,28.3703,5.12767
2072,28.3386,5.12504
2074,28.3069,5.12247
2076,28.2754,5.11994
2078,28.2439,5.11746
2080,28.2125,5.11502
2082,28.1812,5.11263
2084,28.15,5.11028
2086,28.1189,5.10796
2088,28.0879,5.1057
2090,28.057,5.10347
2092,28.0261,5.10128
2094,27.9953,5.09914
2096,27.9646,5.09703
2098,27.9339,5.09496
2100,27.9034,5.09293
2102,27.8729,5.09093
2104,27.8425,5.08897
2106,27.8121,5.08704
2108,27.7818,5.08515
2110,27.7516,5.0833
2112,27.7215,5.08148
2114,27.6915,5.07969
2116,27.6614,5.07794
2118,27.6315,5.07622
2120,27.6016,5.07453
2122,27.5718,5.07287
2124,27.5421,5.07125
2126,27.5124,5.06965
2128,27.4827,5.06808
2130,27.4532,5.06654
2132,27.4236,5.06504
2134,27.3942,5.06356
2136,27.3648,5.06211
2138,27.3354,5.06068
2140,27.3061,5.05928
2142,27.2769,5.05791
2144,27.2477,5.05656
2146,27.2185,5.05524
2148,27.1894,5.05395
2150,27.1604,5.05268
2152,27.1314,5.05143
2154,27.1024,5.05021
2156,27.0735,5.04901
2158,27.0447,5.04783
2160,27.0159,5.04667
2162,26.9871,5.04554
2164,26.9583,5.04443
2166,26.9297,5.04334
2168,26.901,5.04227
2170,26.8724,5.04122
2172,26.8438,5.04019
2174,26.8153,5.03918
2176,26.7868,5.03819
2178,26.7583,5.03722
2180,26.7299,5.03627
2182,26.7015,5.03533
2184,26.6732,5.03441
2186,26.6449,5.03351
2188,26.6166,5.03263
2190,26.5883,5.03176
2192,26.5601,5.03092
2194,26.5319,5.03008
2196,26.5038,5.02926
2198,26.4756,5.02846
2200,26.4475,5.02767
2202,26.4195,5.0269
2204,26.3914,5.02615
2206,26.3634,5.0254
2208,26.3354,5.02468
2210,26.3075,5.02396
2212,26.2795,5.02326
2214,26.2516,5.02257
2216,26.2237,5.0219
2218,26.1958,5.02124
2220,26.168,5.02059
2222,26.1402,5.01996
2224,26.1124,5.01933
2226,26.0846,5.01871
2228,26.0569,5.01811
2230,26.0291,5.01752
2232,26.0014,5.01694
2234,25.9737,5.01637
2236,25.9461,5.01581
2238,25.9184,5.01526
2240,25.8908,5.01473
2242,25.8632,5.0142
2244,25.8356,5.01368
2246,25.808,5.01317
2248,25.7804,5.01267
2250,25.7529,5.01218
2252,25.7254,5.01169
2254,25.6979,5.01122
2256,25.6704,5.01075
2258,25.6429,5.0103
2260,25.6154,5.00985
2262,25.588,5.00941
2264,25.5605,5.00897
2266,25.5331,5.00854
2268,25.5057,5.00813
2270,25.4783,5.00772
2272,25.4509,5.00731
2274,25.4235,5.00691
2276,25.3961,5.00652
2278,25.3688,5.00614
2280,25.3414,5.00577
2282,25.3141,5.0054
2284,25.2868,5.00503
2286,25.2595,5.00467
2288,25.2322,5.00432
2290,25.2049,5.00397
2292,25.1776,5.00363
2294,25.1503,5.0033
2296,25.1231,5.00297
2298,25.0958,5.00264
2300,25.0686,5.00232
2302,25.0413,5.00201
2304,25.0141,5.0017
2306,24.9869,5.00139
2308,24.9597,5.0011
2310,24.9325,5.0008
2312,24.9053,5.00051
2314,24.8781,5.00023
2316,24.8509,4.99994
2318,24.8237,4.99967
2320,24.7965,4.99939
2322,24.7694,4.99913
2324,24.7422,4.99886
