epoch,train_loss,val_loss
988,0.0144256,0.0201122
990,0.0143474,0.0200333
992,0.0142698,0.0199548
994,0.0141925,0.0198767
996,0.0141158,0.019799
998,0.0140396,0.0197217
1000,0.0139638,0.0196449
1002,0.0138885,0.0195684
1004,0.0138137,0.0194923
1006,0.0137393,0.0194165
1008,0.0136654,0.0193412
1010,0.013592,0.0192663
1012,0.013519,0.0191918
1014,0.0134465,0.0191176
1016,0.0133745,0.0190438
1018,0.0133029,0.0189705
1020,0.0132318,0.0188975
1022,0.0131611,0.0188248
1024,0.0130908,0.0187526
1026,0.013021,0.0186807
1028,0.0129517,0.0186092
1030,0.0128828,0.0185381
1032,0.0128143,0.0184673
1034,0.0127463,0.0183969
1036,0.0126787,0.0183269
1038,0.0126116,0.0182573
1040,0.0125449,0.018188
1042,0.0124786,0.0181191
1044,0.0124127,0.0180505
1046,0.0123473,0.0179823
1048,0.0122823,0.0179145
1050,0.0122177,0.017847
1052,0.0121536,0.0177799
1054,0.0120898,0.0177132
1056,0.0120265,0.0176467
1058,0.0119636,0.0175807
1060,0.0119011,0.017515
1062,0.011839,0.0174496
1064,0.0117773,0.0173846
1066,0.0117161,0.01732
1068,0.0116552,0.0172556
1070,0.0115947,0.0171917
1072,0.0115347,0.017128
1074,0.011475,0.0170647
1076,0.0114157,0.0170018
1078,0.0113569,0.0169392
1080,0.0112984,0.0168769
1082,0.0112403,0.0168149
1084,0.0111826,0.0167533
1086,0.0111253,0.016692
1088,0.0110683,0.0166311
1090,0.0110118,0.0165704
1092,0.0109556,0.0165101
1094,0.0108998,0.0164502
1096,0.0108444,0.0163905
1098,0.0107894,0.0163312
1100,0.0107347,0.0162722
1102,0.0106804,0.0162135
1104,0.0106265,0.0161551
1106,0.0105729,0.0160971
1108,0.0105197,0.0160394
1110,0.0104669,0.0159819
1112,0.0104144,0.0159248
1114,0.0103623,0.015868
1116,0.0103105,0.0158116
1118,0.0102591,0.0157554
1120,0.0102081,0.0156995
1122,0.0101574,0.0156439
1124,0.010107,0.0155887
1126,0.0100571,0.0155337
1128,0.0100074,0.0154791
1130,0.00995809,0.0154247
1132,0.00990913,0.0153707
1134,0.0098605,0.0153169
1136,0.00981222,0.0152634
1138,0.00976427,0.0152103
1140,0.00971666,0.0151574
1142,0.00966938,0.0151048
1144,0.00962243,0.0150525
1146,0.00957582,0.0150005
1148,0.00952953,0.0149488
1150,0.00948356,0.0148973
1152,0.00943792,0.0148462
1154,0.00939261,0.0147953
1156,0.00934761,0.0147448
1158,0.00930294,0.0146945
1160,0.00925857,0.0146444
1162,0.00921453,0.0145947
1164,0.0091708,0.0145452
1166,0.00912738,0.014496
1168,0.00908428,0.0144471
1170,0.00904148,0.0143985
1172,0.00899899,0.0143501
1174,0.0089568,0.014302
1176,0.00891491,0.0142542
1178,0.00887333,0.0142066
1180,0.00883204,0.0141593
1182,0.00879105,0.0141123
1184,0.00875036,0.0140655
1186,0.00870997,0.014019
1188,0.00866986,0.0139728
1190,0.00863005,0.0139268
1192,0.00859053,0.0138811
1194,0.0085513,0.0138356
1196,0.00851235,0.0137904
1198,0.00847369,0.0137455
1200,0.0084353,0.0137008
1202,0.00839721,0.0136563
1204,0.00835939,0.0136121
1206,0.00832185,0.0135682
1208,0.00828458,0.0135245
1210,0.00824759,0.013481
1212,0.00821087,0.0134378
1214,0.00817443,0.0133949
1216,0.00813825,0.0133522
1218,0.00810234,0.0133097
1220,0.0080667,0.0132675
1222,0.00803132,0.0132255
1224,0.00799621,0.0131837
1226,0.00796136,0.0131422
1228,0.00792676,0.0131009
1230,0.00789243,0.0130599
1232,0.00785835,0.0130191
1234,0.00782452,0.0129785
1236,0.00779096,0.0129382
1238,0.00775764,0.012898
1240,0.00772457,0.0128582
1242,0.00769175,0.0128185
1244,0.00765918,0.0127791
1246,0.00762686,0.0127399
1248,0.00759479,0.0127009
1250,0.00756296,0.0126622
1252,0.00753136,0.0126236
1254,0.00750001,0.0125853
1256,0.00746889,0.0125472
1258,0.00743802,0.0125094
1260,0.00740737,0.0124717
1262,0.00737697,0.0124343
1264,0.00734679,0.0123971
1266,0.00731685,0.01236
1268,0.00728714,0.0123233
1270,0.00725765,0.0122867
1272,0.00722839,0.0122503
1274,0.00719936,0.0122142
1276,0.00717055,0.0121782
1278,0.00714196,0.0121425
1280,0.0071136,0.0121069
1282,0.00708545,0.0120716
1284,0.00705752,0.0120365
1286,0.00702981,0.0120016
1288,0.00700232,0.0119668
1290,0.00697503,0.0119323
1292,0.00694796,0.011898
1294,0.00692111,0.0118639
1296,0.00689446,0.01183
1298,0.00686802,0.0117963
1300,0.00684179,0.0117627
1302,0.00681576,0.0117294
1304,0.00678993,0.0116963
1306,0.00676431,0.0116633
1308,0.0067389,0.0116305
1310,0.00671368,0.011598
1312,0.00668866,0.0115656
1314,0.00666383,0.0115334
1316,0.00663921,0.0115014
1318,0.00661477,0.0114696
1320,0.00659054,0.011438
1322,0.0065665,0.0114065
1324,0.00654265,0.0113753
1326,0.00651898,0.0113442
1328,0.00649551,0.0113133
1330,0.00647222,0.0112826
1332,0.00644911,0.0112521
1334,0.0064262,0.0112217
1336,0.00640346,0.0111915
1338,0.00638091,0.0111615
1340,0.00635854,0.0111317
1342,0.00633635,0.0111021
1344,0.00631433,0.0110726
1346,0.00629249,0.0110433
1348,0.00627083,0.0110141
1350,0.00624935,0.0109852
1352,0.00622804,0.0109564
1354,0.0062069,0.0109278
1356,0.00618593,0.0108993
1358,0.00616513,0.010871
1360,0.0061445,0.0108429
1362,0.00612403,0.0108149
1364,0.00610373,0.0107871
1366,0.0060836,0.0107595
1368,0.00606363,0.010732
1370,0.00604383,0.0107047
1372,0.00602418,0.0106776
1374,0.0060047,0.0106506
1376,0.00598537,0.0106237
1378,0.00596621,0.0105971
1380,0.0059472,0.0105705
1382,0.00592835,0.0105442
1384,0.00590965,0.010518
1386,0.0058911,0.0104919
1388,0.00587271,0.010466
1390,0.00585447,0.0104403
1392,0.00583638,0.0104147
1394,0.00581843,0.0103892
1396,0.00580064,0.0103639
1398,0.00578299,0.0103388
1400,0.00576549,0.0103138
1402,0.00574813,0.0102889
1404,0.00573092,0.0102642
1406,0.00571385,0.0102397
1408,0.00569692,0.0102152
1410,0.00568013,0.010191
1412,0.00566348,0.0101668
1414,0.00564697,0.0101428
1416,0.0056306,0.010119
1418,0.00561436,0.0100953
1420,0.00559826,0.0100717
1422,0.00558229,0.0100483
1424,0.00556646,0.010025
1426,0.00555076,0.0100018
1428,0.00553519,0.00997883
1430,0.00551975,0.00995595
1432,0.00550444,0.0099332
1434,0.00548926,0.00991058
1436,0.0054742,0.00988809
1438,0.00545927,0.00986574
1440,0.00544447,0.00984353
1442,0.00542979,0.00982143
1444,0.00541523,0.00979947
1446,0.0054008,0.00977765
1448,0.00538649,0.00975594
1450,0.0053723,0.00973437
1452,0.00535823,0.00971292
1454,0.00534428,0.0096916
1456,0.00533045,0.0096704
1458,0.00531673,0.00964932
1460,0.00530313,0.00962838
1462,0.00528964,0.00960755
1464,0.00527627,0.00958684
1466,0.00526301,0.00956626
1468,0.00524986,0.00954579
1470,0.00523682,0.00952545
1472,0.0052239,0.00950523
1474,0.00521108,0.00948512
1476,0.00519838,0.00946513
1478,0.00518578,0.00944526
1480,0.00517329,0.00942551
1482,0.0051609,0.00940587
1484,0.00514862,0.00938635
1486,0.00513645,0.00936694
1488,0.00512438,0.00934764
1490,0.0051124,0.00932846
1492,0.00510054,0.00930938
1494,0.00508877,0.00929042
1496,0.00507711,0.00927157
1498,0.00506554,0.00925283
1500,0.00505407,0.0092342
1502,0.0050427,0.00921568
1504,0.00503143,0.00919726
1506,0.00502025,0.00917896
1508,0.00500917,0.00916076
1510,0.00499819,0.00914267
1512,0.00498729,0.00912468
1514,0.0049765,0.00910679
1516,0.00496579,0.00908901
1518,0.00495517,0.00907133
1520,0.00494465,0.00905376
1522,0.00493421,0.00903629
1524,0.00492387,0.00901892
1526,0.00491361,0.00900165
1528,0.00490344,0.00898448
1530,0.00489336,0.00896741
1532,0.00488337,0.00895044
1534,0.00487346,0.00893356
1536,0.00486363,0.00891679
1538,0.00485389,0.00890011
1540,0.00484423,0.00888352
1542,0.00483466,0.00886704
1544,0.00482517,0.00885065
1546,0.00481575,0.00883435
1548,0.00480642,0.00881815
1550,0.00479717,0.00880203
1552,0.004788,0.00878602
1554,0.0047789,0.00877009
1556,0.00476989,0.00875426
1558,0.00476095,0.00873852
1560,0.00475209,0.00872287
1562,0.0047433,0.00870731
1564,0.00473459,0.00869184
1566,0.00472596,0.00867645
1568,0.00471739,0.00866115
1570,0.0047089,0.00864595
1572,0.00470048,0.00863082
1574,0.00469214,0.00861579
1576,0.00468387,0.00860084
1578,0.00467566,0.00858598
1580,0.00466753,0.0085712
1582,0.00465947,0.00855651
1584,0.00465147,0.0085419
1586,0.00464354,0.00852737
1588,0.00463568,0.00851292
1590,0.00462789,0.00849856
1592,0.00462017,0.00848428
1594,0.00461251,0.00847008
1596,0.00460491,0.00845596
1598,0.00459738,0.00844192
1600,0.00458991,0.00842796
1602,0.00458251,0.00841408
1604,0.00457517,0.00840027
1606,0.00456789,0.00838655
1608,0.00456067,0.0083729
1610,0.00455352,0.00835933
1612,0.00454642,0.00834584
1614,0.00453939,0.00833242
1616,0.00453241,0.00831908
1618,0.0045255,0.00830581
1620,0.00451864,0.00829261
1622,0.00451184,0.0082795
1624,0.0045051,0.00826646
1626,0.00449841,0.00825348
1628,0.00449178,0.00824058
1630,0.00448521,0.00822775
1632,0.00447869,0.00821499
1634,0.00447222,0.00820231
1636,0.00446581,0.00818969
1638,0.00445946,0.00817714
1640,0.00445315,0.00816467
1642,0.0044469,0.00815226
1644,0.0044407,0.00813993
1646,0.00443456,0.00812767
1648,0.00442847,0.00811547
1650,0.00442242,0.00810334
1652,0.00441643,0.00809127
1654,0.00441048,0.00807928
1656,0.00440459,0.00806735
1658,0.00439874,0.00805548
1660,0.00439295,0.00804368
1662,0.0043872,0.00803194
1664,0.00438149,0.00802027
1666,0.00437584,0.00800866
1668,0.00437023,0.00799712
1670,0.00436467,0.00798564
1672,0.00435915,0.00797422
1674,0.00435368,0.00796286
1676,0.00434825,0.00795156
1678,0.00434286,0.00794032
1680,0.00433752,0.00792915
1682,0.00433222,0.00791804
1684,0.00432697,0.00790698
1686,0.00432176,0.00789599
1688,0.00431659,0.00788506
1690,0.00431146,0.00787419
1692,0.00430638,0.00786337
1694,0.00430133,0.00785262
1696,0.00429633,0.00784191
1698,0.00429136,0.00783127
1700,0.00428644,0.00782068
1702,0.00428155,0.00781015
1704,0.00427671,0.00779969
1706,0.0042719,0.00778927
1708,0.00426713,0.00777891
1710,0.0042624,0.0077686
1712,0.0042577,0.00775835
1714,0.00425304,0.00774816
1716,0.00424842,0.00773802
1718,0.00424384,0.00772793
1720,0.00423929,0.00771789
1722,0.00423478,0.00770791
1724,0.0042303,0.00769798
1726,0.00422586,0.0076881
1728,0.00422145,0.00767828
1730,0.00421708,0.0076685
1732,0.00421273,0.00765879
1734,0.00420843,0.00764912
1736,0.00420415,0.00763949
1738,0.00419991,0.00762992
1740,0.00419571,0.0076204
1742,0.00419153,0.00761093
1744,0.00418738,0.00760151
1746,0.00418327,0.00759214
1748,0.00417919,0.00758281
1750,0.00417514,0.00757354
1752,0.00417112,0.00756431
1754,0.00416712,0.00755513
1756,0.00416316,0.00754599
1758,0.00415923,0.00753691
1760,0.00415533,0.00752787
1762,0.00415146,0.00751887
1764,0.00414761,0.00750993
1766,0.0041438,0.00750102
1768,0.00414001,0.00749217
1770,0.00413625,0.00748335
1772,0.00413251,0.00747459
1774,0.00412881,0.00746587
1776,0.00412513,0.00745719
1778,0.00412148,0.00744855
1780,0.00411785,0.00743996
1782,0.00411425,0.00743141
1784,0.00411068,0.00742291
1786,0.00410713,0.00741445
1788,0.0041036,0.00740603
1790,0.0041001,0.00739765
1792,0.00409663,0.00738931
1794,0.00409318,0.00738102
1796,0.00408975,0.00737276
1798,0.00408635,0.00736455
1800,0.00408297,0.00735638
1802,0.00407962,0.00734825
1804,0.00407629,0.00734016
1806,0.00407298,0.00733211
1808,0.00406969,0.00732409
1810,0.00406643,0.00731612
1812,0.00406318,0.00730819
1814,0.00405996,0.0073003
1816,0.00405677,0.00729244
1818,0.00405359,0.00728462
1820,0.00405043,0.00727684
1822,0.0040473,0.0072691
1824,0.00404418,0.00726139
1826,0.00404109,0.00725372
1828,0.00403802,0.00724609
1830,0.00403496,0.00723849
1832,0.00403193,0.00723094
1834,0.00402892,0.00722341
1836,0.00402592,0.00721593
1838,0.00402295,0.00720848
1840,0.00401999,0.00720106
1842,0.00401705,0.00719369
1844,0.00401413,0.00718634
1846,0.00401123,0.00717903
1848,0.00400835,0.00717175
1850,0.00400548,0.00716452
1852,0.00400264,0.00715731
1854,0.00399981,0.00715014
1856,0.003997,0.007143
1858,0.0039942,0.00713589
1860,0.00399142,0.00712882
1862,0.00398866,0.00712178
1864,0.00398592,0.00711477
1866,0.00398319,0.00710779
1868,0.00398048,0.00710086
1870,0.00397778,0.00709394
1872,0.0039751,0.00708706
1874,0.00397244,0.00708022
1876,0.00396979,0.0070734
1878,0.00396716,0.00706662
1880,0.00396454,0.00705986
1882,0.00396193,0.00705314
1884,0.00395935,0.00704645
1886,0.00395677,0.00703979
1888,0.00395421,0.00703315
1890,0.00395167,0.00702655
1892,0.00394914,0.00701998
1894,0.00394662,0.00701344
1896,0.00394411,0.00700692
1898,0.00394162,0.00700044
1900,0.00393915,0.00699398
1902,0.00393668,0.00698755
1904,0.00393423,0.00698115
1906,0.0039318,0.00697478
1908,0.00392937,0.00696844
1910,0.00392696,0.00696212
1912,0.00392456,0.00695583
1914,0.00392218,0.00694957
1916,0.0039198,0.00694334
1918,0.00391744,0.00693713
1920,0.00391509,0.00693095
1922,0.00391275,0.0069248
1924,0.00391042,0.00691867
1926,0.00390811,0.00691258
1928,0.00390581,0.0069065
1930,0.00390351,0.00690045
1932,0.00390123,0.00689443
1934,0.00389896,0.00688844
1936,0.0038967,0.00688247
1938,0.00389446,0.00687653
1940,0.00389222,0.00687061
1942,0.00388999,0.00686472
1944,0.00388778,0.00685884
1946,0.00388557,0.006853
1948,0.00388337,0.00684718
1950,0.00388119,0.00684138
1952,0.00387901,0.00683561
1954,0.00387684,0.00682986
1956,0.00387469,0.00682414
1958,0.00387254,0.00681844
1960,0.0038704,0.00681276
1962,0.00386827,0.00680711
1964,0.00386616,0.00680148
1966,0.00386405,0.00679587
1968,0.00386195,0.00679029
1970,0.00385985,0.00678472
1972,0.00385777,0.00677918
